product_code,product_name,product_specification,product_type,product_category
00001-A190131,UCV/CLEANING [D011496],700*8 [F-972B],제품,추가공정 (제품)
00001-A190132,UCV/CLEANING [D011497],14*4 [F-972],제품,추가공정 (제품)
00001-A190133,UCV/CLEANING [D011512],1505*10 [F-972B],제품,추가공정 (제품)
00001-A190134,UCV/CLEANING [D011516],16*4 [F-972B],제품,추가공정 (제품)
00001-A190135,UCV/CLEANING [D011517],56*4 [F-972B],제품,추가공정 (제품)
00001-A190136,UCV/CLEANING [D011518],30*4 [F-972B],제품,추가공정 (제품)
00001-A190137,UCV/CLEANING [D011519],71*4 [F-972B],제품,추가공정 (제품)
00001-A190138,UCV/CLEANING [D011520],142*4 [F-972B],제품,추가공정 (제품)
00001-A190139,UCV/CLEANING [D011525],2220*10 [F-972B],제품,추가공정 (제품)
00001-A190140,UCV/CLEANING [D011558],10*1.5 [F-972],제품,추가공정 (제품)
00001-A190141,UCV/CLEANING [D011562],18*2 [F-972],제품,추가공정 (제품)
00001-A190142,UCV/CLEANING [D011563],16*2 [F-972],제품,추가공정 (제품)
00001-A190143,UCV/CLEANING [D011568],40*4 [F-972],제품,추가공정 (제품)
00001-A190144,UCV/CLEANING [D011581],31*4 [F-972],제품,추가공정 (제품)
00001-A190145,UCV/CLEANING [D011591],50*4 [F-972],제품,추가공정 (제품)
00001-A190146,UCV/CLEANING [D011696],2200*8 [F-972],제품,추가공정 (제품)
00001-A190147,UCV/CLEANING [D011697],1475*8 [F-972],제품,추가공정 (제품)
00001-A190148,UCV/CLEANING [D012320],885*8 [F-972],제품,추가공정 (제품)
00001-A190149,UCV/CLEANING [D011699],598*6 [F-972],제품,추가공정 (제품)
00001-A190150,UCV/CLEANING [D011710],105*4 [F-972],제품,추가공정 (제품)
00001-A190151,UCV/CLEANING [D011701],970*6 [F-972],제품,추가공정 (제품)
00001-A190152,UCV/CLEANING [D013600],58*4 [F-972],제품,추가공정 (제품)
00001-A190153,UCV/CLEANING [D011703],875*6 [F-972],제품,추가공정 (제품)
00001-A190154,UCV/CLEANING [D011711],530*6 [F-972],제품,추가공정 (제품)
00001-A190155,UCV/CLEANING [D011716],14*3 [F-972],제품,추가공정 (제품)
00001-A190156,UCV/CLEANING [D011717],25*12*1 [F-972],제품,추가공정 (제품)
00001-A190157,UCV/CLEANING [D011726],"Q4111, 10.77*2.62 [F-972]",제품,추가공정 (제품)
00001-A190158,UCV/CLEANING [D011727],2601*10 [F-972],제품,추가공정 (제품)
00001-A190159,UCV/CLEANING [D011728],470*6 [F-972],제품,추가공정 (제품)
00001-A190160,UCV/CLEANING [D011731],130*4 [F-972],제품,추가공정 (제품)
00001-A190161,UCV/CLEANING [D012285],440*6 [F-972],제품,추가공정 (제품)
00001-A190162,UCV/CLEANING [D011766],225*6 [F-972],제품,추가공정 (제품)
00001-A190163,UCV/CLEANING [D011754],290*6 [F-972],제품,추가공정 (제품)
00001-A190164,UCV/CLEANING [D011767],1221*6 [F-972],제품,추가공정 (제품)
00001-A190165,UCV/CLEANING [D011768],105*5 [F-972],제품,추가공정 (제품)
00001-A190166,UCV/CLEANING [D012233],9*1.5 [F-972],제품,추가공정 (제품)
00001-A190167,UCV/CLEANING [D011785],17*3 [F-972],제품,추가공정 (제품)
00001-A190168,UCV/CLEANING [D011786],6*3 [F-972],제품,추가공정 (제품)
00001-A190169,UCV/CLEANING [D012232],12*1.75 [F-972],제품,추가공정 (제품)
00001-A190170,UCV/CLEANING [D011788],428*4 [F-972],제품,추가공정 (제품)
00001-A190171,UCV/CLEANING [D011832],290*5 [F-972],제품,추가공정 (제품)
00001-A190172,UCV/CLEANING [D011833],189*5 [F-972],제품,추가공정 (제품)
00001-A190173,UCV/CLEANING [D011834],165*5 [F-972],제품,추가공정 (제품)
00001-A190174,UCV/CLEANING [D011836],100*4 [F-972],제품,추가공정 (제품)
00001-A190175,UCV/CLEANING [D011876],110*4 [F-972],제품,추가공정 (제품)
00001-A190176,UCV/CLEANING [D011877],105*6 [F-972],제품,추가공정 (제품)
00001-A190177,UCV/CLEANING [D011878],252*10 [F-972],제품,추가공정 (제품)
00001-A190178,UCV/CLEANING [D011879],1955*8 [F-972],제품,추가공정 (제품)
00001-A190179,UCV/CLEANING [D011880],1976*10 [F-972],제품,추가공정 (제품)
00001-A190180,UCV/CLEANING [D011900],"V-430, 425*6 [F-972]",제품,추가공정 (제품)
00001-A190181,UCV/CLEANING [D011901],167*6 [F-972],제품,추가공정 (제품)
00001-A190182,UCV/CLEANING [D011902],152*2.5 [F-972],제품,추가공정 (제품)
00001-A190183,UCV/CLEANING [D011903],136*4 [F-972],제품,추가공정 (제품)
00001-A190184,UCV/CLEANING [D011904],"V-380, 376*6 [F-972]",제품,추가공정 (제품)
00001-A190185,UCV/CLEANING [D011905],180*4 [F-972],제품,추가공정 (제품)
00001-A190186,UCV/CLEANING [D011906],262*4 [F-972],제품,추가공정 (제품)
00001-A190187,UCV/CLEANING [D011907],80*5 [F-972],제품,추가공정 (제품)
00001-A190188,UCV/CLEANING [D011914],13*4 [F-972],제품,추가공정 (제품)
00001-A190189,UCV/CLEANING [D011921],530*4 [F-972],제품,추가공정 (제품)
00001-A190190,UCV/CLEANING [D011922],550*4 [F-972],제품,추가공정 (제품)
00001-A190191,UCV/CLEANING [D011923],900*6 [F-972],제품,추가공정 (제품)
00001-A190192,UCV/CLEANING [D011955],2655*10 [F-972],제품,추가공정 (제품)
00001-A190193,UCV/CLEANING [D011956],2700*10 [F-972],제품,추가공정 (제품)
00001-A190194,UCV/CLEANING [D011957],2761*10 [F-972],제품,추가공정 (제품)
00001-A190195,UCV/CLEANING [D011958],107*6 [F-972],제품,추가공정 (제품)
00001-A190196,UCV/CLEANING [D011959],308*6 [F-972],제품,추가공정 (제품)
00001-A190197,UCV/CLEANING [D011960],575*6 [F-972],제품,추가공정 (제품)
00001-A190198,UCV/CLEANING [D011961],2520*8 [F-972],제품,추가공정 (제품)
00001-A190199,UCV/CLEANING [D011962],285*5 [F-972],제품,추가공정 (제품)
00001-A190200,UCV/CLEANING [D011969],645*6 [F-972],제품,추가공정 (제품)
00001-A190201,UCV/CLEANING [D011983],88*4 [F-972],제품,추가공정 (제품)
00001-A190202,UCV/CLEANING [D011984],85*4 [F-972],제품,추가공정 (제품)
00001-A190203,UCV/CLEANING [D011986],57*6 [F-972],제품,추가공정 (제품)
00001-A190204,UCV/CLEANING [D011987],83*6 [F-972],제품,추가공정 (제품)
00001-A190205,UCV/CLEANING [D011988],501*5 [F-972],제품,추가공정 (제품)
00001-A190206,UCV/CLEANING [D011999],15*5 [F-972],제품,추가공정 (제품)
00001-A190207,UCV/CLEANING [D012038],586*4 [F-972],제품,추가공정 (제품)
00001-A190208,UCV/CLEANING [D012055],346*5 [F-972],제품,추가공정 (제품)
00001-A190209,UCV/CLEANING [D012056],158*5 [F-972],제품,추가공정 (제품)
00001-A190210,UCV/CLEANING [D012057],1855*10 [F-972],제품,추가공정 (제품)
00001-A190211,UCV/CLEANING [D012062],163*5 [F-972],제품,추가공정 (제품)
00001-A190212,UCV/CLEANING [D012063],102*6 [F-972],제품,추가공정 (제품)
00001-A190213,UCV/CLEANING [D012089],177*5 [F-972],제품,추가공정 (제품)
00001-A190214,UCV/CLEANING [D012090],196*5 [F-972],제품,추가공정 (제품)
00001-A190215,UCV/CLEANING [D012093],530*10 [F-972],제품,추가공정 (제품)
00001-A190216,UCV/CLEANING [D012105],885*6 [F-972],제품,추가공정 (제품)
00001-A190217,UCV/CLEANING [D012120],7.5*2 [F-972],제품,추가공정 (제품)
00001-A190218,UCV/CLEANING [D012122],115*5 [F-972],제품,추가공정 (제품)
00001-A190219,UCV/CLEANING [D012123],102*5 [F-972],제품,추가공정 (제품)
00001-A190220,UCV/CLEANING [D012170],513*10 [F-972],제품,추가공정 (제품)
00001-A190221,UCV/CLEANING [D012236],10.5*0.8 [F-972],제품,추가공정 (제품)
00001-A190222,UCV/CLEANING [D012237],27.5*0.8 [F-972],제품,추가공정 (제품)
00001-A190223,UCV/CLEANING [D012238],5*0.5 [F-972],제품,추가공정 (제품)
00001-A190224,UCV/CLEANING [D012239],3.3*0.5 [F-972],제품,추가공정 (제품)
00001-A190225,UCV/CLEANING [D012248],538*6 [F-972],제품,추가공정 (제품)
00001-A190226,UCV/CLEANING [D012276],536*4 [F-972],제품,추가공정 (제품)
00001-A190227,UCV/CLEANING [D012277],315*4 [F-972],제품,추가공정 (제품)
00001-A190228,UCV/CLEANING [D012278],350*4 [F-972],제품,추가공정 (제품)
00001-A190229,UCV/CLEANING [D012279],2533*10 [F-972],제품,추가공정 (제품)
00001-A190230,UCV/CLEANING [D012280],2550*10 [F-972],제품,추가공정 (제품)
00001-A190231,UCV/CLEANING [D012281],104*6 [F-972],제품,추가공정 (제품)
00001-A190232,UCV/CLEANING [D012288],L8620*10 [F-972],제품,추가공정 (제품)
00001-A190233,UCV/CLEANING [D012293],29*4 [F-972],제품,추가공정 (제품)
00001-A190234,UCV/CLEANING [D012316],3790*12 [F-972],제품,추가공정 (제품)
00001-A190235,UCV/CLEANING [D012317],805*6 [F-972],제품,추가공정 (제품)
00001-A190236,UCV/CLEANING [D012318],83*5 [F-972],제품,추가공정 (제품)
00001-A190237,UCV/CLEANING [D012319],890*8 [F-972],제품,추가공정 (제품)
00001-A190238,UCV/CLEANING [D012321],840*8 [F-972],제품,추가공정 (제품)
00001-A190239,UCV/CLEANING [D012322],2675*10 [F-972],제품,추가공정 (제품)
00001-A190240,UCV/CLEANING [D012323],2735*10 [F-972],제품,추가공정 (제품)
00001-A190241,UCV/CLEANING [D012324],1180*6 [F-972],제품,추가공정 (제품)
00001-A190242,UCV/CLEANING [D012325],265*5 [F-972],제품,추가공정 (제품)
00001-A190243,UCV/CLEANING [D012326],1340*6 [F-972],제품,추가공정 (제품)
00001-A190244,UCV/CLEANING [D012334],215*6 [F-972],제품,추가공정 (제품)
00001-A190245,UCV/CLEANING [D012337],9*2 [F-972],제품,추가공정 (제품)
00001-A190246,UCV/CLEANING [D012352],11*2 [F-972],제품,추가공정 (제품)
00001-A190247,UCV/CLEANING [D012353],37*3 [F-972],제품,추가공정 (제품)
00001-A190248,UCV/CLEANING [D012395],1300*8 [F-972],제품,추가공정 (제품)
00001-A190249,UCV/CLEANING [D012396],30*5 [F-972],제품,추가공정 (제품)
00001-A190250,UCV/CLEANING [D012397],11*4 [F-972],제품,추가공정 (제품)
00001-A190251,UCV/CLEANING [D012398],255*5 [F-972],제품,추가공정 (제품)
00001-A190252,UCV/CLEANING [D012402],1041.4*6.99 [3700-11154] [F-972],제품,추가공정 (제품)
00001-A190253,UCV/CLEANING [D012424],284.99*3.53 [3700-11155] [F-972],제품,추가공정 (제품)
00001-A190254,UCV/CLEANING [D012425],231.9*5.33 [3700-11159] [F-972],제품,추가공정 (제품)
00001-A190255,UCV/CLEANING [D012447],180*5 [F-972],제품,추가공정 (제품)
00001-A190256,UCV/CLEANING [D012448],63*4 [F-972],제품,추가공정 (제품)
00001-A190257,UCV/CLEANING [D012449],125*5 [F-972],제품,추가공정 (제품)
00001-A190258,UCV/CLEANING [D012595],295*6 [F-972],제품,추가공정 (제품)
00001-A190259,UCV/CLEANING [D012596],328*4 [F-972],제품,추가공정 (제품)
00001-A190260,UCV/CLEANING [D012597],532*6 [F-972],제품,추가공정 (제품)
00001-A190261,UCV/CLEANING [D012606],72*6 [F-972],제품,추가공정 (제품)
00001-A190262,UCV/CLEANING [D012610],"AS-232, 69.44*3.53 [F-972]",제품,추가공정 (제품)
00001-A190263,UCV/CLEANING [D012611],"AS-234, 75.79*3.53 [F-972]",제품,추가공정 (제품)
00001-A190264,UCV/CLEANING [D012624],595*5 [F-972],제품,추가공정 (제품)
00001-A190265,UCV/CLEANING [D012669],818.13*5.33 [3700-11233] [F-972],제품,추가공정 (제품)
00001-A190266,UCV/CLEANING [D012674],251.96*3.53 [3700-11280] [F-972],제품,추가공정 (제품)
00001-A190267,UCV/CLEANING [D012683],185*5 [F-972],제품,추가공정 (제품)
00001-A190268,UCV/CLEANING [D012685],154*5 [F-972],제품,추가공정 (제품)
00001-A190269,UCV/CLEANING [D012688],67*6 [F-972],제품,추가공정 (제품)
00001-A190270,UCV/CLEANING [D012689],95*4 [F-972],제품,추가공정 (제품)
00001-A190271,UCV/CLEANING [D012690],142*6 [F-972],제품,추가공정 (제품)
00001-A190272,UCV/CLEANING [D012691],480*6 [F-972],제품,추가공정 (제품)
00001-A190273,UCV/CLEANING [D012692],585*6 [F-972],제품,추가공정 (제품)
00001-A190274,UCV/CLEANING [D012693],740*6 [F-972],제품,추가공정 (제품)
00001-A190275,UCV/CLEANING [D012694],895*6 [F-972],제품,추가공정 (제품)
00001-A190276,UCV/CLEANING [D012719],350*6 [F-972],제품,추가공정 (제품)
00001-A190277,UCV/CLEANING [D012758],10*2 [F-972],제품,추가공정 (제품)
00001-A190278,UCV/CLEANING [D013072],2903*10 [F-972],제품,추가공정 (제품)
00001-A190279,UCV/CLEANING [D013073],1117*10 [F-972],제품,추가공정 (제품)
00001-A190280,UCV/CLEANING [D013093],315*6 [F-972],제품,추가공정 (제품)
00001-A190281,UCV/CLEANING [D013094],242*4 [F-972],제품,추가공정 (제품)
00001-A190282,CLEANING [D010606],AS-906 [F1150B],제품,추가공정 (제품)
00001-A190283,UCV/CLEANING [D013666],NW25 [F-972],제품,추가공정 (제품)
00001-A190284,UCV/CLEANING [D012078],NW40 [F-972],제품,추가공정 (제품)
00001-A190285,CLEANING [D013665],NW25 [F-575],제품,추가공정 (제품)
00001-A190286,UCV/CLEANING [D013671],NW160 [F-972],제품,추가공정 (제품)
00001-A190287,CLEANING [D010389],AS-268 [F1150B],제품,추가공정 (제품)
00001-A190288,CLEANING [D010452],AS-329 [F1150B],제품,추가공정 (제품)
00001-A190289,CLEANING [D010473],AS-340 [F1150B],제품,추가공정 (제품)
00001-A190290,CLEANING [D010613],G-110 [F1150B],제품,추가공정 (제품)
00001-A190291,CLEANING [D010616],G-115 [F1150B],제품,추가공정 (제품)
00001-A190292,CLEANING [D010679],G-450 [F1150B],제품,추가공정 (제품)
00001-A190293,CLEANING [D010781],P-6 [F1150B],제품,추가공정 (제품)
00001-A190294,CLEANING [D010668],G-340 [F1150B],제품,추가공정 (제품)
00001-A190295,CLEANING [D010965],0021-13416,제품,추가공정 (제품)
00001-A190296,CLEANING [D011887],NW40 [F1150B],제품,추가공정 (제품)
00001-A190297,CLEANING [D011114],0030-00861,제품,추가공정 (제품)
00001-A190298,CLEANING [D012954],0022-48120,제품,추가공정 (제품)
00001-A190299,UCV/CLEANING [D013669],NW63 [F972],제품,추가공정 (제품)
00001-A190300,UCV/CLEANING [D012666],38*6 [F-972],제품,추가공정 (제품)
00001-A190301,UCV/CLEANING [D013187],1270*8 [F-972],제품,추가공정 (제품)
00001-A190302,CLEANING [D013667],AS-314 5T [F-575],제품,추가공정 (제품)
00001-A190303,CLEANING [D013670],NW160 [F1150B],제품,추가공정 (제품)
00001-A190304,UCV/CLEANING [D012371],NW16 [F-972],제품,추가공정 (제품)
00001-A190305,UCV/CLEANING [D013296],NW250 [F-972],제품,추가공정 (제품)
00001-A190306,CLEANING [D012824],0015-12989,제품,추가공정 (제품)
00001-A190307,CLEANING [D010690],G-80 [F1150B],제품,추가공정 (제품)
00001-A190308,CLEANING [D011178],NW80 [F1150B],제품,추가공정 (제품)
00001-A190309,CLEANING [D011574],0022-17398,제품,추가공정 (제품)
00001-A190310,CLEANING [D010052],AS-014 [F1150B],제품,추가공정 (제품)
00001-A190311,CLEANING [D010332],AS-239 [F1150B],제품,추가공정 (제품)
00001-A190312,CLEANING [D010116],AS-108 [F1150B],제품,추가공정 (제품)
00001-A190313,UCV/CLEANING [D010703],P-10 [F-972],제품,추가공정 (제품)
00001-A190314,UCV/CLEANING [D011501],236*6 [F-972],제품,추가공정 (제품)
00001-A190315,UCV/CLEANING [D011521],291*6 [F-972],제품,추가공정 (제품)
00001-A190316,CLEANING [D012663],AS-110 [F1150B],제품,추가공정 (제품)
00001-A190317,CLEANING [D011066],V-585 [F1150B],제품,추가공정 (제품)
00001-A190318,CLEANING [D013023],G-7 [F1150B],제품,추가공정 (제품)
00001-A190319,CLEANING [D010274],AS-214 [F1150B],제품,추가공정 (제품)
00001-A190320,UCV/CLEANING [D011364],434*5 [F-972],제품,추가공정 (제품)
00001-A190321,CLEANING [D010047],AS-012 [F1150B],제품,추가공정 (제품)
00001-A190322,CLEANING [D010133],AS-115 [F1150B],제품,추가공정 (제품)
00001-A190323,CLEANING [D010966],0020-78393,제품,추가공정 (제품)
00001-A190324,CLEANING [D010513],AS-367 [F1150B],제품,추가공정 (제품)
00001-A190325,CLEANING [D010509],AS-364 [F1150B],제품,추가공정 (제품)
00001-A190326,CLEANING [D011012],0022-07397,제품,추가공정 (제품)
00001-A190327,"[중복, 미사용]",AS-112 [F1150B],제품,추가공정 (제품)
00001-A190328,UCV/CLEANING [D011505],12*4 [F-972],제품,추가공정 (제품)
00001-A190329,CLEANING [D013034],G-415 [F1150B],제품,추가공정 (제품)
00001-A190330,CLEANING [D012214],3700-08626,제품,추가공정 (제품)
00001-A190331,UCV/CLEANING [D010026],550.92*3.53 [F-972],제품,추가공정 (제품)
00001-A190332,UCV/CLEANING [D012385],485*6 [F-972],제품,추가공정 (제품)
00001-A190333,UCV/CLEANING [D011421],150*5 [F-972],제품,추가공정 (제품)
00001-A190334,UCV/CLEANING [D013095],26*2 [F-972],제품,추가공정 (제품)
00001-A190335,UCV/CLEANING [D012387],128*5 [F-972],제품,추가공정 (제품)
00001-A190336,UCV/CLEANING [D013126],192*4 [F-972],제품,추가공정 (제품)
00001-A190337,UCV/CLEANING [D011527],550*6 [F-972],제품,추가공정 (제품)
00001-A190338,UCV/CLEANING [D011503],52*4 [F-972],제품,추가공정 (제품)
00001-A190339,UCV/CLEANING [D011500],35*5 [F-972],제품,추가공정 (제품)
00001-A190340,CLEANING [D011762],S-24 [F1150B],제품,추가공정 (제품)
00001-A190341,UCV/CLEANING [D012374],855*6 [F-972],제품,추가공정 (제품)
00001-A190342,CLEANING [D010284],AS-218 [F1150B],제품,추가공정 (제품)
00001-A190343,UCV/CLEANING [D012375],828*6 [F-972],제품,추가공정 (제품)
00001-A190344,UCV/CLEANING [D013252],1760*8 [F-972],제품,추가공정 (제품)
00001-A190345,UCV/CLEANING [D012270],397*4 [F-972],제품,추가공정 (제품)
00001-A190346,UCV/CLEANING [D012473],12.5*4 [F-972],제품,추가공정 (제품)
00001-A190347,UCV/CLEANING [D011502],91*4 [F-972],제품,추가공정 (제품)
00001-A190348,UCV/CLEANING [D011504],18*4 [F-972],제품,추가공정 (제품)
00001-A190349,UCV/CLEANING [D012686],NW50 [F-972],제품,추가공정 (제품)
00001-A190350,UCV/CLEANING [D010372],AS-260 [F-972],제품,추가공정 (제품)
00001-A190351,UCV/CLEANING [D010227],AS-164 [F-972],제품,추가공정 (제품)
00001-A190352,UCV/CLEANING [D013115],AS-038 [F-972],제품,추가공정 (제품)
00001-A190353,UCV/CLEANING [D013116],S-40 [F-972],제품,추가공정 (제품)
00001-A190354,UCV/CLEANING [D010691],G-80 [F-972],제품,추가공정 (제품)
00001-A190355,UCV/CLEANING [D010638],G-195 [F-972],제품,추가공정 (제품)
00001-A190356,UCV/CLEANING [D010619],G-120 [F-972],제품,추가공정 (제품)
00001-A190357,UCV/CLEANING [D010635],G-185 [F-972],제품,추가공정 (제품)
00001-A190358,UCV/CLEANING [D010614],G-110 [F-972],제품,추가공정 (제품)
00001-A190359,CLEANING [D010044],AS-010 [F1150B],제품,추가공정 (제품)
