parent_product_id,component_product_id,usage_qty
00001-B014133,00001-B050182,4
00001-B014134,00001-B050182,2.9
00001-B014135,00001-B050312,0.4
00001-B014136,00001-B050183,0.3
00001-B014137,00001-B050312,0.6
00001-B014138,00001-B050182,1.4
00001-B014139,00001-B050181,6.1
00001-B014140,00001-B050182,2.7
00001-B014141,00001-B050181,77
00001-B014142,00001-B050183,0.4
00001-B014143,00001-B050183,1.6
00001-B014144,00001-B050181,41
00001-B014145,00001-B050024,17
00001-B014146,00001-B050436,6
00001-B014147,00001-B050436,3
00001-B014148,00001-B050091,4.2
00001-B014149,00001-B050008,63.5
00001-B014150,00001-B050024,15
00001-B014151,00001-B050092,82
00001-B014152,00001-B050082,6.5
00001-B014153,00001-B050325,21
00001-B014154,00001-B050215,8.2
00001-B014155,00001-B050055,6.7
00001-B014156,00001-B050057,29
00001-B014157,00001-B050008,47
00001-B014158,00001-B050093,2.2
00001-B014159,00001-B050297,0.4
00001-B014160,00001-B050325,14
00001-B014161,00001-B050092,68
00001-B014162,00001-B050448,74
00001-B014163,00001-B050448,68
00001-B014164,00001-B050249,3
00001-B014165,00001-B050215,11
00001-B014166,00001-B050325,3.2
00001-B014167,00001-B050240,31
00001-B014168,00001-B050014,100
00001-B014169,00001-B050194,29
00001-B014170,00001-B050159,1.2
00001-B014171,00001-B050158,12.5
00001-B014172,00001-B050240,40
00001-B014173,00001-B050008,26.5
00001-B014174,00001-B050232,4.7
00001-B014175,00001-B050450,105
00001-B014176,00001-B050450,112
00001-B014177,00001-B050450,18
00001-B014178,00001-B050043,0.3
00001-B014179,00001-B050092,2.8
00001-B014180,00001-B050240,0.3
00001-B014181,00001-B050240,0.2
00001-B014182,00001-B050050,2
00001-B014183,00001-B050015,9.2
00001-B014184,00001-B050159,1
00001-B014185,00001-B050013,2.4
00001-B014186,00001-B050012,12.5
00001-B014187,00001-B050012,12.5
00001-B014188,00001-B050233,0.3
00001-B014189,00001-B050233,11
00001-B014190,00001-B050091,29
00001-B014191,00001-B050454,5
00001-B014192,00001-B050046,0.4
00001-B014193,00001-B050327,0.3
00001-B014194,00001-B050327,1.7
00001-B014195,00001-B050325,0.9
00001-B014196,00001-B050325,1.5
00001-B014197,00001-B050325,20
00001-B014198,00001-B050328,7
00001-B014199,00001-B050328,45
00001-B014200,00001-B050328,74
00001-B014201,00001-B050019,0.2
00001-B014202,00001-B050184,58
00001-B014203,00001-B050034,215
00001-B014204,00001-B050240,37
00001-B014205,00001-B050461,28
00001-B014206,00001-B050238,28
00001-B014207,00001-B050158,15
00001-B014208,00001-B050233,49
00001-B014209,00001-B050158,7
00001-B014210,00001-B050333,0.5
00001-B014211,00001-B050117,7.2
00001-B014212,00001-B050019,2
00001-B014213,00001-B050246,73
00001-B014214,00001-B050317,40
00001-B014215,00001-B050317,54
00001-B014216,00001-B050024,2
00001-B014217,00001-B050449,1.1
00001-B014218,00001-B050240,31
00001-B014219,00001-B050215,3.2
00001-B014220,00001-B050241,0.6
00001-B014221,00001-B050240,38
00001-B014222,00001-B050449,2
00001-B014223,00001-B050444,2
00001-B014224,00001-B050055,0.8
00001-B014225,00001-B050055,0.9
00001-B014226,00001-B050056,3.8
00001-B014227,00001-B050092,57.5
00001-B014228,00001-B050117,6
00001-B014229,00001-B050063,10.3
00001-B014230,00001-B050085,2.2
00001-B014231,00001-B050240,30
00001-B014232,00001-B050463,3.2
00001-B014233,00001-B050464,3.2
00001-B014234,00001-B050055,0.5
00001-B014235,00001-B050082,6.1
00001-B014236,00001-B050093,24
00001-B014237,00001-B050013,41.7
00001-B014238,00001-B050054,0.5
00001-B014239,00001-B050002,22.5
00001-B014240,00001-B050019,22.5
00001-B014241,00001-B050005,0.4
00001-B014242,00001-B050020,24
00001-B014243,00001-B050240,36
00001-B014244,00001-B050085,11.5
00001-B014245,00001-B050041,115.8
00001-B014246,00001-B050021,28
00001-B014247,00001-B050215,10.8
00001-B014248,00001-B050129,2.8
00001-B014249,00001-B050317,5
00001-B014250,00001-B050091,7.8
00001-B014251,00001-B050232,12
00001-B014252,00001-B050215,4
00001-B014253,00001-B050325,0.7
00001-B014254,00001-B050181,3.1
00001-B014255,00001-B050163,2.3
00001-B014256,00001-B050452,107
00001-B014257,00001-B050420,0.3
00001-B014258,00001-B050019,21
00001-B014259,00001-B050015,0.4
00001-B014260,00001-B050016,0.45
00001-B014261,00001-B050241,2.4
00001-B014262,00001-B050063,24.5
00001-B014263,00001-B050240,0.4
00001-B014264,00001-B050240,17.5
00001-B014265,00001-B050240,51
00001-B014266,00001-B050149,9
00001-B014267,00001-B050411,9
00001-B014268,00001-B050011,9
00001-B014269,00001-B050328,4.2
00001-B014270,00001-B050149,4.2
00001-B014271,00001-B050411,4.2
00001-B014272,00001-B050082,4.2
00001-B014273,00001-B050092,4.2
00001-B014274,00001-B050095,4.2
00001-B014275,00001-B050011,4.2
00001-B014276,00001-B050008,4.2
00001-B014277,00001-B050328,6.1
00001-B014278,00001-B050149,6.1
00001-B014279,00001-B050411,6.1
00001-B014280,00001-B050011,6.1
00001-B014281,00001-B050469,105
00001-B014282,00001-B050469,110
00001-B014283,00001-B050325,2.3
00001-B014284,00001-B050328,5
00001-B014285,00001-B050328,47
00001-B014286,00001-B050328,16.5
00001-B014287,00001-B050328,13.7
00001-B014288,00001-B050325,15.5
00001-B014289,00001-B050325,3.5
00001-B014290,00001-B050325,1.3
00001-B014291,00001-B050327,2.3
00001-B014292,00001-B050327,1.6
00001-B014293,00001-B050327,0.4
00001-B014294,00001-B050224,0.6
00001-B014295,00001-B050163,4.4
00001-B014296,00001-B050240,6.1
00001-B014297,00001-B050164,0.75
00001-B014298,00001-B050015,0.6
00001-B014299,00001-B050182,0.9
00001-B014300,00001-B050470,148
00001-B014301,00001-B050240,29
00001-B014302,00001-B050013,3.7
00001-B014303,00001-B050092,25.5
00001-B014304,00001-B050085,1.5
00001-B014305,00001-B050021,16.5
00001-B014306,00001-B050019,7.5
00001-B014307,00001-B050019,7
00001-B014308,00001-B050021,7
00001-B014309,00001-B050021,9
00001-B014310,00001-B050163,3
00001-B014311,00001-B050163,13
00001-B014312,00001-B050215,1.8
00001-B014313,00001-B050434,0.4
00001-B014314,00001-B050434,0.5
00001-B014315,00001-B050472,32
00001-B014316,00001-B050472,40
00001-B014317,00001-B050083,0.7
00001-B014318,00001-B050082,33
00001-B014319,00001-B050015,2.6
00001-B014320,00001-B050084,94
00001-B014321,00001-B050317,3.9
00001-B014322,00001-B050315,2.9
00001-B014323,00001-B050473,3.7
00001-B014324,00001-B050473,1.9
00001-B014325,00001-B050473,0.7
00001-B014326,00001-B050084,100
00001-B014327,00001-B050082,69
00001-B014328,00001-B050082,47
00001-B014329,00001-B050085,11.5
00001-B014330,00001-B050092,0.4
00001-B014331,00001-B050214,0.5
00001-B014332,00001-B050214,0.4
00001-B014333,00001-B050164,5.3
00001-B014334,00001-B050164,0.3
00001-B014335,00001-B050434,1.2
00001-B014336,00001-B050333,0.4
00001-B014337,00001-B050085,0.7
00001-B014338,00001-B050093,12.5
00001-B014339,00001-B050215,8
00001-B014340,00001-B050474,0.3
00001-B014341,00001-B050429,120
00001-B014342,00001-B050420,604
00001-B014343,00001-B050233,0.6
00001-B014344,00001-B050197,0.5
00001-B014345,00001-B050083,9
00001-B014346,00001-B050158,8.5
00001-B014347,00001-B050158,16.5
00001-B014348,00001-B050147,0.8
00001-B014349,00001-B050146,99
00001-B014350,00001-B050146,95
00001-B014351,00001-B050146,87
00001-B014352,00001-B050147,11.5
00001-B014353,00001-B050147,3
00001-B014354,00001-B050147,2.3
00001-B014355,00001-B050147,1.4
00001-B014356,00001-B050147,1
00001-B014357,00001-B050149,10.5
00001-B014358,00001-B050149,3
00001-B014359,00001-B050148,0.6
00001-B014360,00001-B050148,0.5
00001-B014361,00001-B050149,0.4
00001-B014362,00001-B050234,1.3
00001-B014363,00001-B050085,10.8
00001-B014364,00001-B050147,4.8
00001-B014365,00001-B050149,6.1
00001-B014366,00001-B050147,3.5
00001-B014367,00001-B050234,7
00001-B014368,00001-B050008,36
00001-B014369,00001-B050091,10.5
00001-B014370,00001-B050091,6
00001-B014371,00001-B050082,0.4
00001-B014372,00001-B050237,5
00001-B014373,00001-B050241,0.5
00001-B014374,00001-B050184,115
00001-B014375,00001-B050211,3
00001-B014376,00001-B050028,0.5
00001-B014377,00001-B050028,0.6
00001-B014378,00001-B050026,1
00001-B014379,00001-B050026,2.3
00001-B014380,00001-B050026,11.5
00001-B014381,00001-B050030,1.7
00001-B014382,00001-B050019,6
00001-B014383,00001-B050240,8
00001-B014384,00001-B050194,24
00001-B014385,00001-B050197,61
00001-B014386,00001-B050028,0.8
00001-B014387,00001-B050169,99
00001-B014388,00001-B050026,3.5
00001-B014389,00001-B050169,112
00001-B014390,00001-B050169,95
00001-B014391,00001-B050027,10.5
00001-B014392,00001-B050027,8
00001-B014393,00001-B050027,6.1
00001-B014394,00001-B050027,3.1
00001-B014395,00001-B050184,0.7
00001-B014396,00001-B050095,13.7
00001-B014397,00001-B050168,53
00001-B014398,00001-B050245,97
00001-B014399,00001-B050240,39
00001-B014400,00001-B050240,43
00001-B014401,00001-B050240,3.9
00001-B014402,00001-B050168,1.3
00001-B014403,00001-B050093,38
00001-B014404,00001-B050240,18
00001-B014405,00001-B050197,38
00001-B014406,00001-B050197,3
00001-B014407,00001-B050194,29
00001-B014408,00001-B050197,98
00001-B014409,00001-B050196,41
00001-B014410,00001-B050233,10.5
00001-B014411,00001-B050050,9.7
00001-B014412,00001-B050163,2.1
00001-B014413,00001-B050233,27.5
00001-B014414,00001-B050092,36
00001-B014415,00001-B050094,6.2
00001-B014416,00001-B050235,61
00001-B014417,00001-B050095,34
00001-B014418,00001-B050095,19.5
00001-B014419,00001-B050107,100
00001-B014420,00001-B050233,61
00001-B014421,00001-B050233,60
00001-B014422,00001-B050013,22.5
00001-B014423,00001-B050003,107
00001-B014424,00001-B050002,12.3
00001-B014425,00001-B050005,0.9
00001-B014426,00001-B050476,2
00001-B014427,00001-B050477,2
00001-B014428,00001-B050019,10.5
00001-B014429,00001-B050122,10.5
00001-B014430,00001-B050215,17.5
00001-B014431,00001-B050215,20
00001-B014432,00001-B050159,2.3
00001-B014433,00001-B050215,4.7
00001-B014434,00001-B050423,0.7
00001-B014435,00001-B050149,10
00001-B014436,00001-B050148,0.5
00001-B014437,00001-B050479,42
00001-B014438,00001-B050092,35
00001-B014439,00001-B050135,2.9
00001-B014440,00001-B050002,15
00001-B014441,00001-B050208,312
00001-B014442,00001-B050014,14
00001-B014443,00001-B050159,3
00001-B014444,00001-B050093,10.5
00001-B014445,00001-B050158,10
00001-B014446,00001-B050030,15
00001-B014447,00001-B050030,14
00001-B014448,00001-B050030,16.5
00001-B014449,00001-B050013,2
00001-B014450,00001-B050311,0.18
00001-B014451,00001-B050063,20
00001-B014452,00001-B050232,3.5
00001-B014453,00001-B050333,6
00001-B014454,00001-B050020,8
00001-B014455,00001-B050148,9.5
00001-B014456,00001-B050234,3
00001-B014457,00001-B050325,10.5
00001-B014458,00001-B050481,82
00001-B014459,00001-B050163,1.9
00001-B014460,00001-B050132,7
00001-B014461,00001-B050474,0.5
00001-B014462,00001-B050474,0.5
00001-B014463,00001-B050167,0.7
00001-B014464,00001-B050474,1
00001-B014465,00001-B050474,1
00001-B014466,00001-B050001,9
00001-B014467,00001-B050240,9
00001-B014468,00001-B050014,42
00001-B014469,00001-B050297,2
00001-B014470,00001-B050245,19
00001-B014471,00001-B050242,0.6
00001-B014472,00001-B050444,20
00001-B014473,00001-B050444,18
00001-B014474,00001-B050444,18.5
00001-B014475,00001-B050242,0.5
00001-B014476,00001-B050242,0.45
00001-B014477,00001-B050240,0.2
00001-B014478,00001-B050325,30
00001-B014479,00001-B050030,9
00001-B014480,00001-B050327,0.9
00001-B014481,00001-B050215,1.9
00001-B014482,00001-B050240,20
00001-B014483,00001-B050215,11.5
00001-B014484,00001-B050420,584
00001-B014485,00001-B050008,13.7
00001-B014486,00001-B050233,80
00001-B014487,00001-B050063,1.5
00001-B014488,00001-B050030,1.5
00001-B014489,00001-B050031,1.4
00001-B014490,00001-B050094,2.4
00001-B014491,00001-B050182,3.2
00001-B014492,00001-B050215,2.2
00001-B014493,00001-B050215,1.7
00001-B014494,00001-B050215,1.5
00001-B014495,00001-B050159,2.6
00001-B014496,00001-B050159,1.7
00001-B014497,00001-B050422,84
00001-B014498,00001-B050325,28.5
00001-B014499,00001-B050158,54
00001-B014500,00001-B050092,0.3
00001-B014501,00001-B050181,6.1
00001-B014502,00001-B050328,67
00001-B014503,00001-B050325,26
00001-B014504,00001-B050325,29
00001-B014505,00001-B050063,1.4
00001-B014506,00001-B050245,14
00001-B014507,00001-B050328,34
00001-B014508,00001-B050018,14.5
00001-B014509,00001-B050482,3.8
00001-B014510,00001-B050483,7
00001-B014511,00001-B050482,0.9
00001-B014512,00001-B050482,4.7
00001-B014513,00001-B050483,22
00001-B014514,00001-B050483,13.8
00001-B014515,00001-B050482,2.5
00001-B014516,00001-B050483,65
00001-B014517,00001-B050482,18
00001-B014518,00001-B050482,17.5
00001-B014519,00001-B050482,1
00001-B014520,00001-B050482,2
00001-B014521,00001-B050083,0.2
00001-B014522,00001-B050434,0.45
00001-B014523,00001-B050434,0.85
00001-B014524,00001-B050085,28
00001-B014525,00001-B050083,2.3
00001-B014526,00001-B050434,1.15
00001-B014527,00001-B050085,0.9
00001-B014528,00001-B050085,0.7
00001-B014529,00001-B050085,19
00001-B014530,00001-B050434,0.6
00001-B014531,00001-B050158,60
00001-B014532,00001-B050167,1
00001-B014533,00001-B050066,1
00001-B014534,00001-B050065,0.5
00001-B014535,00001-B050065,1.5
00001-B014536,00001-B050083,0.6
00001-B014537,00001-B050445,34
00001-B014538,00001-B050445,12
00001-B014539,00001-B050445,13.8
00001-B014540,00001-B050215,21
00001-B014541,00001-B050445,7
00001-B014542,00001-B050165,114
00001-B014543,00001-B050066,7.5
00001-B014544,00001-B050030,7
00001-B014545,00001-B050240,32
00001-B014546,00001-B050484,58.5
00001-B014547,00001-B050484,62.5
00001-B014548,00001-B050241,1.7
00001-B014549,00001-B050008,33
00001-B014550,00001-B050065,0.8
00001-B014551,00001-B050487,2
00001-B014552,00001-B050030,9.7
00001-B014553,00001-B050239,87
00001-B014554,00001-B050234,2.3
00001-B014555,00001-B050488,0.7
00001-B014556,00001-B050488,0.9
00001-B014557,00001-B050488,1.8
00001-B014558,00001-B050436,1.5
00001-B014559,00001-B050436,2
00001-B014560,00001-B050436,2.4
00001-B014561,00001-B050436,2.6
00001-B014562,00001-B050436,4.5
00001-B014563,00001-B050436,7
00001-B014564,00001-B050065,0.4
00001-B014565,00001-B050091,10.3
00001-B014566,00001-B050399,60
00001-B014567,00001-B050160,4.5
00001-B014568,00001-B050227,2.7
00001-B014569,00001-B050227,2.6
00001-B014570,00001-B050490,1.07
00001-B014571,00001-B050449,21
00001-B014572,00001-B050474,0.18
00001-B014573,00001-B050491,2.2
00001-B014574,00001-B050491,9.3
00001-B014575,00001-B050491,13.4
00001-B014576,00001-B050492,49
00001-B014577,00001-B050491,21
00001-B014578,00001-B050043,6.1
00001-B014579,00001-B050493,3
00001-B014580,00001-B050104,1.85
00001-B014581,00001-B050211,14
00001-B014582,00001-B050008,52
00001-B014583,00001-B050032,74
00001-B014584,00001-B050494,27
00001-B014585,00001-B050232,7.8
00001-B014586,00001-B050240,0.16
00001-B014587,00001-B050184,73
00001-B014588,00001-B050493,3.2
00001-B014589,00001-B050233,0.3
00001-B014590,00001-B050093,0.2
00001-B014591,00001-B050095,20.5
00001-B014592,00001-B050233,16.2
00001-B014593,00001-B050159,20
00001-B014594,00001-B050240,9
00001-B014595,00001-B050443,1.3
00001-B014596,00001-B050444,26
00001-B014597,00001-B050495,0.3
00001-B014598,00001-B050245,24
00001-B014599,00001-B050094,2.7
00001-B014600,00001-B050085,14
00001-B014601,00001-B050212,28
00001-B014602,00001-B050213,97
00001-B014603,00001-B050182,0.4
00001-B014604,00001-B050496,1.8
00001-B014605,00001-B050496,2.1
00001-B014606,00001-B050215,2.2
00001-B014607,00001-B050497,5
00001-B014608,00001-B050240,82.5
00001-B014609,00001-B050159,5
00001-B014610,00001-B050491,5
00001-B014611,00001-B050491,5.7
00001-B014612,00001-B050492,4.3
00001-B014613,00001-B050498,0.5
00001-B014614,00001-B050491,20
00001-B014615,00001-B050491,3.2
00001-B014616,00001-B050491,6.2
00001-B014617,00001-B050491,26
00001-B014618,00001-B050491,15
00001-B014619,00001-B050491,1.9
00001-B014620,00001-B050498,1.4
00001-B014621,00001-B050491,16.5
00001-B014622,00001-B050492,0.17
00001-B014623,00001-B050052,43
00001-B014624,00001-B050032,43
00001-B014625,00001-B050328,90
00001-B014626,00001-B050092,13
00001-B014627,00001-B050001,21
00001-B014628,00001-B050001,1.4
00001-B014629,00001-B050001,1.3
00001-B014630,00001-B050001,1.2
00001-B014631,00001-B050001,1.1
00001-B014632,00001-B050462,0.6
00001-B014633,00001-B050462,0.6
00001-B014634,00001-B050499,0.4
00001-B014635,00001-B050436,21
00001-B014636,00001-B050436,20
00001-B014637,00001-B050436,1.4
00001-B014638,00001-B050436,1.2
00001-B014639,00001-B050436,1.3
00001-B014640,00001-B050436,1.1
00001-B014641,00001-B050488,0.8
00001-B014642,00001-B050488,0.4
00001-B014643,00001-B050493,0.3
00001-B014644,00001-B050495,0.4
00001-B014645,00001-B050317,51
00001-B014646,00001-B050095,34
00001-B014647,00001-B050183,0.3
00001-B014648,00001-B050211,9
00001-B014649,00001-B050085,2.1
00001-B014650,00001-B050491,2
00001-B014651,00001-B050092,0.4
00001-B014652,00001-B050013,31
00001-B014653,00001-B050120,47
00001-B014654,00001-B050120,69
00001-B014655,00001-B050120,58.5
00001-B014656,00001-B050120,6
00001-B014657,00001-B050122,4.3
00001-B014658,00001-B050233,35.5
00001-B014659,00001-B050233,40
00001-B014660,00001-B050120,54
00001-B014661,00001-B050184,178
00001-B014662,00001-B050215,4
00001-B014663,00001-B050215,8.6
00001-B014664,00001-B050240,0.3
00001-B014665,00001-B050328,54
00001-B014666,00001-B050328,0.4
00001-B014667,00001-B050328,0.4
00001-B014668,00001-B050328,0.4
00001-B014669,00001-B050500,2
00001-B014670,00001-B050013,2.5
00001-B014671,00001-B050014,11
00001-B014672,00001-B050015,0.6
00001-B014673,00001-B050501,0.5
00001-B014674,00001-B050434,0.3
00001-B014675,00001-B050085,9.7
00001-B014676,00001-B050182,13.4
00001-B014677,00001-B050240,0.2
00001-B014678,00001-B050014,45
00001-B014679,00001-B050030,26
00001-B014680,00001-B050242,0.5
00001-B014681,00001-B050242,0.6
00001-B014682,00001-B050094,2.1
00001-B014683,00001-B050092,4.3
00001-B014684,00001-B050328,8
00001-B014685,00001-B050325,38
00001-B020001,00001-B050270,21.5
00001-B020002,00001-B050013,15.7
00001-B020003,00001-B050093,15.7
00001-B020004,00001-B050294,15.7
00001-B020005,00001-B050043,17
00001-B020006,00001-B050093,17
00001-B020007,00001-B050038,17
00001-B020008,00001-B050019,13
00001-B020009,00001-B050412,21
00001-B020011,00001-B050299,21
00001-B020012,00001-B050289,21
00001-B020013,00001-B050094,6.5
00001-B020014,00001-B050019,13
00001-B020015,00001-B050272,22.5
00001-B020016,00001-B050023,14.5
00001-B020018,00001-B050023,12.5
00001-B020019,00001-B050122,24
00001-B020020,00001-B050024,25
00001-B020021,00001-B050013,15.5
00001-B020022,00001-B050093,16.5
00001-B020023,00001-B050270,21
00001-B020024,00001-B050278,21
00001-B020025,00001-B050043,16.5
00001-B020027,00001-B050024,16
00001-B020028,00001-B050018,6.5
00001-B020029,00001-B050023,6.5
00001-B020030,00001-B050024,16.5
00001-B020031,00001-B050093,16.5
00001-B020032,00001-B050043,16.5
00001-B020033,00001-B050023,25.5
00001-B020034,00001-B050018,17.8
00001-B020035,00001-B050094,16.5
00001-B020036,00001-B050055,8
00001-B020037,00001-B050098,8.5
00001-B020038,00001-B050294,12.5
00001-B020039,00001-B050038,7
00001-B020040,00001-B050294,7
00001-B020042,00001-B050093,11.5
00001-B020043,00001-B050295,18.5
00001-B020044,00001-B050284,6.5
00001-B020045,00001-B050093,15
00001-B020046,00001-B050093,15.5
00001-B020047,00001-B050009,10.5
00001-B020048,00001-B050094,7
00001-B020049,00001-B050287,21
00001-B020050,00001-B050289,22.5
00001-B020051,00001-B050093,15
00001-B020052,00001-B050263,5.5
00001-B020053,00001-B050264,18.5
00001-B020054,00001-B050289,14.5
00001-B020055,00001-B050018,25.5
00001-B020056,00001-B050019,22.5
00001-B020057,00001-B050137,20
00001-B020058,00001-B050093,11
00001-B020059,00001-B050018,8
00001-B020060,00001-B050093,17
00001-B020061,00001-B050296,0.38
00001-B020062,00001-B050043,17
00001-B020063,00001-B050093,16.5
00001-B020064,00001-B050013,16
00001-B020065,00001-B050018,22
00001-B020066,00001-B050265,21
00001-B020067,00001-B050019,16
00001-B020068,00001-B050077,7
00001-B020069,00001-B050094,8
00001-B020070,00001-B050043,27
00001-B020071,00001-B050275,30
00001-B020073,00001-B050289,22.5
00001-B020076,00001-B050274,18.5
00001-B020078,00001-B050023,8
00001-B020079,00001-B050275,22.5
00001-B020080,00001-B050085,17
00001-B020081,00001-B050019,14
00001-B020083,00001-B050290,18.5
00001-B020084,00001-B050272,22.5
00001-B020087,00001-B050019,27
00001-B020090,00001-B050266,22.5
00001-B020091,00001-B050030,13
00001-B020092,00001-B050043,17
00001-B020093,00001-B050284,6.5
00001-B020094,00001-B050267,17.5
00001-B020095,00001-B050018,14.5
00001-B020097,00001-B050284,6.5
00001-B020098,00001-B050045,6
00001-B020099,00001-B050013,8
00001-B020100,00001-B050433,21.5
00001-B020101,00001-B050013,12.5
00001-B020104,00001-B050297,9.8
00001-B020105,00001-B050305,22.5
00001-B020108,00001-B050456,15.7
00001-B020109,00001-B050013,11
00001-B020110,00001-B050456,17
00001-B020111,00001-B050019,9.8
00001-B020112,00001-B050083,28
00001-B020113,00001-B050098,15
00001-B020115,00001-B050281,16.2
00001-B020116,00001-B050304,6.5
00001-B020118,00001-B050019,26
00001-B020119,00001-B050085,11
00001-B020120,00001-B050456,11
00001-B020123,00001-B050093,12.5
00001-B020124,00001-B050456,2.5
00001-B020125,00001-B050013,12.5
00001-B020126,00001-B050093,16
00001-B020127,00001-B050300,21.5
00001-B020128,00001-B050457,11.5
00001-B020130,00001-B050098,17
00001-B020131,00001-B050093,10
00001-B020132,00001-B050306,24
00001-B020133,00001-B050013,9.8
00001-B020134,00001-B050285,21
00001-B020135,00001-B050039,13
00001-B020137,00001-B050262,21.5
00001-B020140,00001-B050282,18.5
00001-B020144,00001-B050276,21
00001-B020146,00001-B050085,16
00001-B020149,00001-B050023,17
00001-B020150,00001-B050019,12.5
00001-B020153,00001-B050458,16.2
00001-B020154,00001-B050458,18.5
00001-B020155,00001-B050456,2.5
00001-B020156,00001-B050013,15.7
00001-B020157,00001-B050291,16.2
00001-B020159,00001-B050458,1
00001-B020160,00001-B050269,55
00001-B020161,00001-B050093,7
00001-B020162,00001-B050304,6.5
00001-B020163,00001-B050465,21
00001-B020164,00001-B050273,21
00001-B020165,00001-B050278,28.5
00001-B020166,00001-B050283,17
00001-B020167,00001-B050458,16.2
00001-B020168,00001-B050093,27
00001-B020169,00001-B050300,13.6
00001-B020171,00001-B050283,11.5
00001-B020172,00001-B050455,29
00001-B020173,00001-B050279,10.5
00001-B020175,00001-B050271,29
00001-B020176,00001-B050458,16.2
00001-B020178,00001-B050018,22
00001-B020180,00001-B050268,21.5
00001-B020181,00001-B050458,16.2
00001-B020182,00001-B050458,16.2
00001-B020183,00001-B050031,14.5
00001-B020184,00001-B050277,18.5
00001-B020185,00001-B050268,21.5
00001-B020186,00001-B050043,16.5
00001-B020187,00001-B050286,16.2
00001-B020189,00001-B050278,21.5
00001-B020190,00001-B050281,16.2
00001-B020191,00001-B050455,29
00001-B020192,00001-B050289,22.5
00001-B020193,00001-B050018,12.5
00001-B020195,00001-B050085,32
00001-B020196,00001-B050018,14.5
00001-B020197,00001-B050018,12.5
00001-B020198,00001-B050019,21.5
00001-B020199,00001-B050455,16
00001-B020200,00001-B050301,21
00001-B020202,00001-B050455,29
00001-B020207,00001-B050313,17
00001-B020210,00001-B050299,21
00001-B020213,00001-B050094,5.5
00001-B020214,00001-B050093,14.5
00001-B020215,00001-B050272,22.5
00001-B020216,00001-B050093,15
00001-B020217,00001-B050015,14.5
00001-B020218,00001-B050456,2.5
00001-B020219,00001-B050018,14.5
00001-B020221,00001-B050094,14.5
00001-B020222,00001-B050030,13
00001-B020223,00001-B050031,14.5
00001-B020224,00001-B050013,10.5
00001-B020226,00001-B050275,22.5
00001-B020227,00001-B050275,21
00001-B020229,00001-B050371,12
00001-B020231,00001-B050019,16.5
00001-B020232,00001-B050093,13.5
00001-B020233,00001-B050093,25.5
00001-B020234,00001-B050024,3.43
00001-B020237,00001-B050043,3.43
00001-B020238,00001-B050372,16.2
00001-B020239,00001-B050013,15.7
00001-B020240,00001-B050043,13
00001-B020241,00001-B050122,16
00001-B020242,00001-B050430,26
00001-B020243,00001-B050400,21
00001-B020244,00001-B050381,21
00001-B020245,00001-B050459,8
00001-B020246,00001-B050401,26
00001-B020247,00001-B050455,26
00001-B020248,00001-B050257,9.8
00001-B020249,00001-B050085,16.5
00001-B020250,00001-B050093,12.5
00001-B020251,00001-B050093,9.8
00001-B020252,00001-B050327,8
00001-B020253,00001-B050019,15.5
00001-B020254,00001-B050400,22.5
00001-B020255,00001-B050019,14.5
00001-B020256,00001-B050019,10
00001-B020257,00001-B050400,21
00001-B020258,00001-B050405,24
00001-B020259,00001-B050406,18.5
00001-B020260,00001-B050093,4
00001-B020261,00001-B050286,16.2
00001-B020262,00001-B050386,21
00001-B020263,00001-B050275,18
00001-B020264,00001-B050460,18
00001-B020265,00001-B050455,26
00001-B020266,00001-B050401,28
00001-B020267,00001-B050023,12.5
00001-B020268,00001-B050023,14.5
00001-B020269,00001-B050327,0.4
00001-B020270,00001-B050272,21.5
00001-B020271,00001-B050325,0.6
00001-B020272,00001-B050325,17
00001-B020273,00001-B050297,8
00001-B020274,00001-B050325,12
00001-B020275,00001-B050122,12.5
00001-B020276,00001-B050438,21
00001-B020277,00001-B050439,1
00001-B020278,00001-B050024,14.5
00001-B020279,00001-B050281,19.5
00001-B020280,00001-B050140,16.5
00001-B020281,00001-B050019,21
00001-B020282,00001-B050456,16
00001-B020283,00001-B050451,21
00001-B020284,00001-B050455,24.5
00001-B020285,00001-B050325,35
00001-B020286,00001-B050269,17.5
00001-B020287,00001-B050019,13.5
00001-B020288,00001-B050122,18
00001-B020289,00001-B050094,8
00001-B020290,00001-B050456,15
00001-B020291,00001-B050095,13
00001-B020292,00001-B050460,21
00001-B020293,00001-B050013,2
00001-B020294,00001-B050215,4
00001-B020295,00001-B050456,4
00001-B020296,00001-B050471,38
00001-B020297,00001-B050472,16
00001-B020298,00001-B050456,17.5
00001-B020299,00001-B050232,14
00001-B020300,00001-B050030,15.7
00001-B020301,00001-B050019,13.5
00001-B020302,00001-B050297,15
00001-B020303,00001-B050013,17
00001-B020304,00001-B050021,13
00001-B020305,00001-B050475,18.5
00001-B020306,00001-B050264,21
00001-B020307,00001-B050021,13.5
00001-B020308,00001-B050297,13.8
00001-B020309,00001-B050019,23.5
00001-B020310,00001-B050455,27
00001-B020311,00001-B050459,9.2
00001-B020312,00001-B050297,8
00001-B020313,00001-B050325,15
00001-B020314,00001-B050268,21.5
00001-B020315,00001-B050400,22
00001-B020316,00001-B050013,35
00001-B020317,00001-B050085,8.5
00001-B020318,00001-B050465,22.5
00001-B020319,00001-B050313,15.5
00001-B020320,00001-B050455,20
